The Absolute Way;Relative Way;Class
C:\labs\pp_lab3\dataset\dataset_number\2425.jpg;dataset/dataset_number/2425.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8593.jpg;dataset/dataset_number/8593.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7540.jpg;dataset/dataset_number/7540.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7752.jpg;dataset/dataset_number/7752.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8349.jpg;dataset/dataset_number/8349.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6981.jpg;dataset/dataset_number/6981.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7288.jpg;dataset/dataset_number/7288.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9590.jpg;dataset/dataset_number/9590.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8964.jpg;dataset/dataset_number/8964.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0414.jpg;dataset/dataset_number/0414.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7933.jpg;dataset/dataset_number/7933.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1690.jpg;dataset/dataset_number/1690.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5564.jpg;dataset/dataset_number/5564.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8210.jpg;dataset/dataset_number/8210.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7388.jpg;dataset/dataset_number/7388.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8714.jpg;dataset/dataset_number/8714.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0544.jpg;dataset/dataset_number/0544.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0214.jpg;dataset/dataset_number/0214.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6977.jpg;dataset/dataset_number/6977.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1664.jpg;dataset/dataset_number/1664.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4956.jpg;dataset/dataset_number/4956.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2082.jpg;dataset/dataset_number/2082.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0280.jpg;dataset/dataset_number/0280.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5079.jpg;dataset/dataset_number/5079.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1208.jpg;dataset/dataset_number/1208.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1205.jpg;dataset/dataset_number/1205.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1913.jpg;dataset/dataset_number/1913.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3109.jpg;dataset/dataset_number/3109.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2205.jpg;dataset/dataset_number/2205.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1904.jpg;dataset/dataset_number/1904.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9333.jpg;dataset/dataset_number/9333.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5220.jpg;dataset/dataset_number/5220.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1354.jpg;dataset/dataset_number/1354.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7745.jpg;dataset/dataset_number/7745.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9817.jpg;dataset/dataset_number/9817.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3151.jpg;dataset/dataset_number/3151.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8373.jpg;dataset/dataset_number/8373.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1260.jpg;dataset/dataset_number/1260.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5337.jpg;dataset/dataset_number/5337.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6084.jpg;dataset/dataset_number/6084.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2116.jpg;dataset/dataset_number/2116.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3818.jpg;dataset/dataset_number/3818.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9984.jpg;dataset/dataset_number/9984.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5213.jpg;dataset/dataset_number/5213.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8099.jpg;dataset/dataset_number/8099.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5063.jpg;dataset/dataset_number/5063.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0371.jpg;dataset/dataset_number/0371.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4678.jpg;dataset/dataset_number/4678.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7119.jpg;dataset/dataset_number/7119.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2877.jpg;dataset/dataset_number/2877.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7666.jpg;dataset/dataset_number/7666.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4961.jpg;dataset/dataset_number/4961.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0082.jpg;dataset/dataset_number/0082.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6361.jpg;dataset/dataset_number/6361.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4464.jpg;dataset/dataset_number/4464.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9251.jpg;dataset/dataset_number/9251.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3403.jpg;dataset/dataset_number/3403.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1490.jpg;dataset/dataset_number/1490.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5485.jpg;dataset/dataset_number/5485.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7717.jpg;dataset/dataset_number/7717.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5060.jpg;dataset/dataset_number/5060.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7149.jpg;dataset/dataset_number/7149.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2491.jpg;dataset/dataset_number/2491.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9866.jpg;dataset/dataset_number/9866.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9131.jpg;dataset/dataset_number/9131.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0797.jpg;dataset/dataset_number/0797.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7992.jpg;dataset/dataset_number/7992.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4800.jpg;dataset/dataset_number/4800.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3255.jpg;dataset/dataset_number/3255.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4146.jpg;dataset/dataset_number/4146.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2411.jpg;dataset/dataset_number/2411.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5190.jpg;dataset/dataset_number/5190.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4641.jpg;dataset/dataset_number/4641.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6355.jpg;dataset/dataset_number/6355.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1855.jpg;dataset/dataset_number/1855.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3546.jpg;dataset/dataset_number/3546.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0413.jpg;dataset/dataset_number/0413.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3972.jpg;dataset/dataset_number/3972.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0366.jpg;dataset/dataset_number/0366.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7495.jpg;dataset/dataset_number/7495.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1274.jpg;dataset/dataset_number/1274.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4367.jpg;dataset/dataset_number/4367.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1587.jpg;dataset/dataset_number/1587.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2023.jpg;dataset/dataset_number/2023.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7204.jpg;dataset/dataset_number/7204.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5249.jpg;dataset/dataset_number/5249.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6587.jpg;dataset/dataset_number/6587.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5335.jpg;dataset/dataset_number/5335.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5051.jpg;dataset/dataset_number/5051.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8009.jpg;dataset/dataset_number/8009.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1850.jpg;dataset/dataset_number/1850.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3029.jpg;dataset/dataset_number/3029.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4074.jpg;dataset/dataset_number/4074.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4566.jpg;dataset/dataset_number/4566.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3881.jpg;dataset/dataset_number/3881.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9780.jpg;dataset/dataset_number/9780.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0485.jpg;dataset/dataset_number/0485.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3200.jpg;dataset/dataset_number/3200.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6137.jpg;dataset/dataset_number/6137.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1943.jpg;dataset/dataset_number/1943.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0243.jpg;dataset/dataset_number/0243.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2430.jpg;dataset/dataset_number/2430.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1189.jpg;dataset/dataset_number/1189.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9798.jpg;dataset/dataset_number/9798.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8605.jpg;dataset/dataset_number/8605.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2374.jpg;dataset/dataset_number/2374.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0903.jpg;dataset/dataset_number/0903.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8112.jpg;dataset/dataset_number/8112.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8071.jpg;dataset/dataset_number/8071.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7179.jpg;dataset/dataset_number/7179.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2448.jpg;dataset/dataset_number/2448.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2453.jpg;dataset/dataset_number/2453.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3986.jpg;dataset/dataset_number/3986.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2930.jpg;dataset/dataset_number/2930.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4999.jpg;dataset/dataset_number/4999.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0273.jpg;dataset/dataset_number/0273.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2186.jpg;dataset/dataset_number/2186.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8474.jpg;dataset/dataset_number/8474.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9592.jpg;dataset/dataset_number/9592.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9249.jpg;dataset/dataset_number/9249.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6472.jpg;dataset/dataset_number/6472.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4507.jpg;dataset/dataset_number/4507.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9581.jpg;dataset/dataset_number/9581.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2022.jpg;dataset/dataset_number/2022.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8140.jpg;dataset/dataset_number/8140.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4814.jpg;dataset/dataset_number/4814.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6104.jpg;dataset/dataset_number/6104.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2846.jpg;dataset/dataset_number/2846.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3549.jpg;dataset/dataset_number/3549.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0733.jpg;dataset/dataset_number/0733.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5862.jpg;dataset/dataset_number/5862.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8831.jpg;dataset/dataset_number/8831.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7368.jpg;dataset/dataset_number/7368.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5457.jpg;dataset/dataset_number/5457.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3134.jpg;dataset/dataset_number/3134.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9334.jpg;dataset/dataset_number/9334.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7274.jpg;dataset/dataset_number/7274.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5984.jpg;dataset/dataset_number/5984.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9204.jpg;dataset/dataset_number/9204.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2249.jpg;dataset/dataset_number/2249.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2807.jpg;dataset/dataset_number/2807.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7765.jpg;dataset/dataset_number/7765.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9897.jpg;dataset/dataset_number/9897.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0965.jpg;dataset/dataset_number/0965.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2778.jpg;dataset/dataset_number/2778.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1034.jpg;dataset/dataset_number/1034.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2896.jpg;dataset/dataset_number/2896.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6721.jpg;dataset/dataset_number/6721.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6498.jpg;dataset/dataset_number/6498.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9609.jpg;dataset/dataset_number/9609.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2953.jpg;dataset/dataset_number/2953.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1286.jpg;dataset/dataset_number/1286.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9277.jpg;dataset/dataset_number/9277.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5985.jpg;dataset/dataset_number/5985.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3556.jpg;dataset/dataset_number/3556.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5698.jpg;dataset/dataset_number/5698.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3203.jpg;dataset/dataset_number/3203.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1886.jpg;dataset/dataset_number/1886.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8325.jpg;dataset/dataset_number/8325.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9904.jpg;dataset/dataset_number/9904.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6022.jpg;dataset/dataset_number/6022.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7072.jpg;dataset/dataset_number/7072.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0221.jpg;dataset/dataset_number/0221.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5292.jpg;dataset/dataset_number/5292.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2178.jpg;dataset/dataset_number/2178.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5171.jpg;dataset/dataset_number/5171.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1111.jpg;dataset/dataset_number/1111.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0640.jpg;dataset/dataset_number/0640.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0383.jpg;dataset/dataset_number/0383.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1112.jpg;dataset/dataset_number/1112.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2674.jpg;dataset/dataset_number/2674.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4428.jpg;dataset/dataset_number/4428.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0558.jpg;dataset/dataset_number/0558.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8730.jpg;dataset/dataset_number/8730.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5966.jpg;dataset/dataset_number/5966.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8889.jpg;dataset/dataset_number/8889.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1259.jpg;dataset/dataset_number/1259.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9696.jpg;dataset/dataset_number/9696.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8643.jpg;dataset/dataset_number/8643.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5812.jpg;dataset/dataset_number/5812.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4026.jpg;dataset/dataset_number/4026.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5263.jpg;dataset/dataset_number/5263.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1275.jpg;dataset/dataset_number/1275.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9775.jpg;dataset/dataset_number/9775.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8260.jpg;dataset/dataset_number/8260.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5828.jpg;dataset/dataset_number/5828.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2215.jpg;dataset/dataset_number/2215.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3258.jpg;dataset/dataset_number/3258.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9765.jpg;dataset/dataset_number/9765.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4979.jpg;dataset/dataset_number/4979.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3265.jpg;dataset/dataset_number/3265.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8499.jpg;dataset/dataset_number/8499.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3049.jpg;dataset/dataset_number/3049.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7772.jpg;dataset/dataset_number/7772.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1399.jpg;dataset/dataset_number/1399.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2341.jpg;dataset/dataset_number/2341.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8600.jpg;dataset/dataset_number/8600.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0818.jpg;dataset/dataset_number/0818.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4914.jpg;dataset/dataset_number/4914.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8191.jpg;dataset/dataset_number/8191.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3262.jpg;dataset/dataset_number/3262.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1036.jpg;dataset/dataset_number/1036.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4865.jpg;dataset/dataset_number/4865.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0077.jpg;dataset/dataset_number/0077.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1419.jpg;dataset/dataset_number/1419.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0138.jpg;dataset/dataset_number/0138.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7223.jpg;dataset/dataset_number/7223.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0472.jpg;dataset/dataset_number/0472.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0812.jpg;dataset/dataset_number/0812.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6571.jpg;dataset/dataset_number/6571.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8461.jpg;dataset/dataset_number/8461.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5272.jpg;dataset/dataset_number/5272.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5730.jpg;dataset/dataset_number/5730.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3051.jpg;dataset/dataset_number/3051.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7635.jpg;dataset/dataset_number/7635.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5582.jpg;dataset/dataset_number/5582.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8615.jpg;dataset/dataset_number/8615.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1689.jpg;dataset/dataset_number/1689.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4430.jpg;dataset/dataset_number/4430.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5502.jpg;dataset/dataset_number/5502.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8596.jpg;dataset/dataset_number/8596.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3013.jpg;dataset/dataset_number/3013.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2833.jpg;dataset/dataset_number/2833.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6543.jpg;dataset/dataset_number/6543.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8888.jpg;dataset/dataset_number/8888.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0657.jpg;dataset/dataset_number/0657.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\6031.jpg;dataset/dataset_number/6031.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\7378.jpg;dataset/dataset_number/7378.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9686.jpg;dataset/dataset_number/9686.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3720.jpg;dataset/dataset_number/3720.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5159.jpg;dataset/dataset_number/5159.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1322.jpg;dataset/dataset_number/1322.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8684.jpg;dataset/dataset_number/8684.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\3689.jpg;dataset/dataset_number/3689.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8171.jpg;dataset/dataset_number/8171.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5000.jpg;dataset/dataset_number/5000.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1600.jpg;dataset/dataset_number/1600.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\9276.jpg;dataset/dataset_number/9276.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2135.jpg;dataset/dataset_number/2135.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1833.jpg;dataset/dataset_number/1833.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5619.jpg;dataset/dataset_number/5619.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\8410.jpg;dataset/dataset_number/8410.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2577.jpg;dataset/dataset_number/2577.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1541.jpg;dataset/dataset_number/1541.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\0339.jpg;dataset/dataset_number/0339.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\1890.jpg;dataset/dataset_number/1890.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\4374.jpg;dataset/dataset_number/4374.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5210.jpg;dataset/dataset_number/5210.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\2439.jpg;dataset/dataset_number/2439.jpg;zebra
C:\labs\pp_lab3\dataset\dataset_number\5584.jpg;dataset/dataset_number/5584.jpg;zebra
